Airline IATA,Source airport IATA,Destination airport IATA,Distance
AZ,MSY,JFK,1901.4897105100436
AZ,OMA,ATL,1321.0472363918204
AZ,ORD,ATL,976.3278291656198
AZ,PHL,ATL,1071.592953109364
AZ,PHX,ATL,2549.081233958843
AZ,RDU,ATL,572.24839306195
AZ,SEA,ATL,3504.977057741039
AZ,SLC,ATL,2553.604187970751
AZ,STL,ATL,779.0051856208638
B6,BDL,MCO,1692.2136550323467
B6,BOS,BWI,594.0541197280135
B6,BOS,CHS,1317.727548970569
B6,BOS,CLT,1170.6751257417918
B6,BOS,DEN,2815.7313319048426
B6,BOS,DFW,2509.268905512098
B6,BOS,DTW,1014.9910017419462
B6,BOS,EWR,322.30617955799215
B6,BOS,IAD,663.5496263538276
B6,BOS,JFK,300.1779770895026
B6,BOS,LAS,3822.670846998289
B6,BOS,LAX,4193.02908746007
B6,BOS,MCO,1805.9747627053528
B6,BOS,MSY,2199.567674669334
B6,BOS,ORD,1391.078325285235
B6,BOS,PDX,4072.319804493596
B6,BOS,PHL,450.1419758792534
B6,BOS,PHX,3693.7754228607205
B6,BOS,RDU,984.5089063904311
B6,BOS,SEA,4005.5088356419633
B6,BWI,BOS,594.0541197280135
B6,CHS,BOS,1317.727548970569
B6,CHS,JFK,1025.0077423756181
B6,CLT,BOS,1170.6751257417918
B6,CLT,JFK,870.5292109233397
B6,DEN,BOS,2815.7313319048426
B6,DEN,JFK,2609.7820968124765
B6,DFW,BOS,2509.268905512098
B6,DTW,BOS,1014.9910017419462
B6,EWR,BOS,322.30617955799215
B6,EWR,MCO,1510.8818234426883
B6,IAD,BOS,663.5496263538276
B6,IAD,JFK,366.3199056673762
B6,JFK,BOS,300.1779770895026
B6,JFK,CHS,1025.0077423756181
B6,JFK,CLT,870.5292109233397
B6,JFK,DEN,2609.7820968124765
B6,JFK,IAD,366.3199056673762
B6,JFK,LAS,3609.2825234219504
B6,JFK,LAX,3974.1967108791923
B6,JFK,MCO,1521.3886141530443
B6,JFK,MSY,1901.4897105100436
B6,JFK,ORD,1187.8355870120465
B6,JFK,PDX,3938.865864603751
B6,JFK,PHX,3458.11906367387
B6,JFK,RDU,686.50304121785
B6,JFK,SEA,3886.6379044866676
B6,JFK,SLC,3193.601944535752
B6,LAS,BOS,3822.670846998289
B6,LAS,JFK,3609.2825234219504
B6,LAX,BOS,4193.02908746007
B6,LAX,JFK,3974.1967108791923
B6,MCO,BDL,1692.2136550323467
B6,MCO,BOS,1805.9747627053528
B6,MCO,EWR,1510.8818234426883
B6,MCO,JFK,1521.3886141530443
B6,MSY,BOS,2199.567674669334
B6,MSY,JFK,1901.4897105100436
B6,ORD,BOS,1391.078325285235
B6,ORD,JFK,1187.8355870120465
B6,PDX,BOS,4072.319804493596
B6,PDX,JFK,3938.865864603751
B6,PHL,BOS,450.1419758792534
B6,PHX,BOS,3693.7754228607205
B6,PHX,JFK,3458.11906367387
B6,RDU,BOS,984.5089063904311
B6,RDU,JFK,686.50304121785
B6,SEA,BOS,4005.5088356419633
B6,SEA,JFK,3886.6379044866676
B6,SLC,JFK,3193.601944535752
BA,ATL,DFW,1174.5318236036762
BA,ATL,ORD,976.3278291656198
BA,DFW,ATL,1174.5318236036762
BA,DFW,MSY,719.4399852682247
BA,MSY,DFW,719.4399852682247
BA,MSY,ORD,1349.2498778486827
BA,ORD,ATL,976.3278291656198
BA,ORD,MSY,1349.2498778486827
CI,ATL,DFW,1174.5318236036762
CI,ATL,LAX,3125.776526360189
CI,LAX,ATL,3125.776526360189
CI,LAX,MSY,2682.854984679617
CI,MSY,LAX,2682.854984679617
CX,ATL,ORD,976.3278291656198
CX,MSY,DFW,719.4399852682247
CX,ORD,ATL,976.3278291656198
DL,ANC,MSP,4041.9989338836576
DL,ANC,SEA,2325.6404459758587
DL,ANC,SLC,3412.953700300381
DL,ATL,BDL,1382.3194090292877
DL,ATL,BNA,344.43307950741485
DL,ATL,BOS,1521.5537657651762
DL,ATL,BWI,927.5307689689371
DL,ATL,CHS,416.0630081305395
DL,ATL,CLE,893.816089349385
DL,ATL,CLT,364.56708046970965
DL,ATL,CVG,602.1803007933797
DL,ATL,DEN,1926.617829778416
DL,ATL,DFW,1174.5318236036762
DL,ATL,DTW,958.1975913594932
DL,ATL,EWR,1199.3163539241518
DL,ATL,HNL,7233.925149073076
DL,ATL,IAD,859.0311610793251
DL,ATL,IND,696.265301572822
DL,ATL,JFK,1222.0934389187264
DL,ATL,LAS,2804.8279085707227
DL,ATL,LAX,3125.776526360189
DL,ATL,MCO,650.7363446314486
DL,ATL,MKE,1078.353344778379
DL,ATL,MSP,1459.7181270186938
DL,ATL,MSY,683.5719060307282
DL,ATL,OKC,1221.645168739616
DL,ATL,OMA,1321.0472363918204
DL,ATL,ORD,976.3278291656198
DL,ATL,PDX,3489.1612400893227
DL,ATL,PHL,1071.592953109364
DL,ATL,PHX,2549.081233958843
DL,ATL,RDU,572.24839306195
DL,ATL,SEA,3504.977057741039
DL,ATL,SLC,2553.604187970751
DL,ATL,STL,779.0051856208638
DL,BDL,ATL,1382.3194090292877
DL,BDL,CVG,1062.0923369501193
DL,BDL,DTW,880.6219068988271
DL,BDL,MCO,1692.2136550323467
DL,BDL,MSP,1686.2242338900546
DL,BDL,RDU,855.781668827202
DL,BNA,ATL,344.43307950741485
DL,BNA,CVG,370.2622429178884
DL,BNA,DTW,734.9601236214947
DL,BNA,JFK,1229.76124690041
DL,BNA,LAX,2886.3192287624256
DL,BNA,MCO,992.9995244840851
DL,BNA,MSP,1119.0688239256497
DL,BNA,SLC,2254.6572661094874
DL,BOI,MSP,1832.5400585277528
DL,BOI,SLC,466.41036209582063
DL,BOS,ATL,1521.5537657651762
DL,BOS,CHS,1317.727548970569
DL,BOS,CVG,1207.620859293131
DL,BOS,DTW,1014.9910017419462
DL,BOS,IND,1313.651376994516
DL,BOS,JFK,300.1779770895026
DL,BOS,LAS,3822.670846998289
DL,BOS,LAX,4193.02908746007
DL,BOS,MCO,1805.9747627053528
DL,BOS,MSP,1804.231297832816
DL,BOS,RDU,984.5089063904311
DL,BOS,SLC,3379.554025747815
DL,BWI,ATL,927.5307689689371
DL,BWI,CVG,690.0979314610594
DL,BWI,DTW,656.7378494155649
DL,BWI,JFK,295.3609443349576
DL,BWI,MSP,1503.6277553075483
DL,BWI,RDU,411.53954635159624
DL,BWI,SLC,2993.4923800262877
DL,CHS,ATL,416.0630081305395
DL,CHS,BOS,1317.727548970569
DL,CHS,DTW,1075.7878754416759
DL,CHS,JFK,1025.0077423756181
DL,CLE,ATL,893.816089349385
DL,CLE,DTW,153.1487860666993
DL,CLE,JFK,682.2070027191422
DL,CLE,MSP,998.9095861549561
DL,CLT,ATL,364.56708046970965
DL,CLT,CVG,539.1946917771504
DL,CLT,DTW,805.6961397417941
DL,CLT,JFK,870.5292109233397
DL,CLT,MSP,1496.0732153972012
DL,CLT,SLC,2773.5940144543915
DL,CVG,ATL,602.1803007933797
DL,CVG,BDL,1062.0923369501193
DL,CVG,BNA,370.2622429178884
DL,CVG,BOS,1207.620859293131
DL,CVG,BWI,690.0979314610594
DL,CVG,CLT,539.1946917771504
DL,CVG,DEN,1716.3564135826161
DL,CVG,DFW,1304.7619647657154
DL,CVG,DTW,368.8351132906091
DL,CVG,EWR,913.8601575616502
DL,CVG,JFK,945.6585044128641
DL,CVG,LAS,2694.380900865553
DL,CVG,LAX,3050.927830388265
DL,CVG,MCO,1220.7161137863638
DL,CVG,MKE,511.10651644980004
DL,CVG,MSP,958.6422485849018
DL,CVG,MSY,1129.0632517044194
DL,CVG,ORD,425.3843061709205
DL,CVG,PHL,814.0504907798611
DL,CVG,RDU,627.2341109232949
DL,CVG,SLC,2327.6425913742223
DL,CVG,STL,494.50359895752536
DL,DEN,ATL,1926.617829778416
DL,DEN,CVG,1716.3564135826161
DL,DEN,DTW,1802.29676144385
DL,DEN,JFK,2609.7820968124765
DL,DEN,MSP,1092.3524664337463
DL,DEN,SLC,627.5898241586556
DL,DFW,ATL,1174.5318236036762
DL,DFW,CVG,1304.7619647657154
DL,DFW,DTW,1586.4188216950533
DL,DFW,JFK,2234.8961320494536
DL,DFW,MSP,1372.5779149181371
DL,DFW,SLC,1589.4643663084744
DL,DTW,ATL,958.1975913594932
DL,DTW,BDL,880.6219068988271
DL,DTW,BNA,734.9601236214947
DL,DTW,BOS,1014.9910017419462
DL,DTW,BWI,656.7378494155649
DL,DTW,CHS,1075.7878754416759
DL,DTW,CLE,153.1487860666993
DL,DTW,CLT,805.6961397417941
DL,DTW,CVG,368.8351132906091
DL,DTW,DEN,1802.29676144385
DL,DTW,DFW,1586.4188216950533
DL,DTW,EWR,783.4745413373379
DL,DTW,IAD,616.2904054888395
DL,DTW,IND,371.371036576111
DL,DTW,JFK,816.7229271645703
DL,DTW,LAS,2808.0196439155147
DL,DTW,LAX,3178.0381034045095
DL,DTW,MCO,1543.647219631573
DL,DTW,MKE,380.7977917942252
DL,DTW,MSP,848.2450060319558
DL,DTW,MSY,1492.2718862170018
DL,DTW,OKC,1445.9689734516053
DL,DTW,OMA,1044.1675578336149
DL,DTW,ORD,376.3886323781449
DL,DTW,PDX,3134.945507872401
DL,DTW,PHL,728.0522353255226
DL,DTW,PHX,2683.9796496758554
DL,DTW,RDU,806.939838939455
DL,DTW,SEA,3093.0075544689666
DL,DTW,SLC,2377.89153725762
DL,DTW,STL,707.1007840048776
DL,EWR,ATL,1199.3163539241518
DL,EWR,CVG,913.8601575616502
DL,EWR,DTW,783.4745413373379
DL,EWR,MSP,1618.7254431219808
DL,EWR,SLC,3160.2462483515546
DL,HNL,ATL,7233.925149073076
DL,HNL,LAX,4108.224323399248
DL,HNL,SEA,4307.910295959234
DL,HNL,SLC,4813.144633587761
DL,IAD,ATL,859.0311610793251
DL,IAD,DTW,616.2904054888395
DL,IAD,JFK,366.3199056673762
DL,IAD,MSP,1458.700703479289
DL,IND,ATL,696.265301572822
DL,IND,BOS,1313.651376994516
DL,IND,DTW,371.371036576111
DL,IND,JFK,1067.3034122661404
DL,IND,LAX,2912.8778685305833
DL,IND,MCO,1335.8906377554526
DL,IND,MSP,808.3685189891058
DL,IND,RDU,785.2750441405493
DL,IND,SLC,2175.0744366842914
DL,JFK,ATL,1222.0934389187264
DL,JFK,BNA,1229.76124690041
DL,JFK,BOS,300.1779770895026
DL,JFK,BWI,295.3609443349576
DL,JFK,CHS,1025.0077423756181
DL,JFK,CLE,682.2070027191422
DL,JFK,CLT,870.5292109233397
DL,JFK,CVG,945.6585044128641
DL,JFK,DEN,2609.7820968124765
DL,JFK,DFW,2234.8961320494536
DL,JFK,DTW,816.7229271645703
DL,JFK,IAD,366.3199056673762
DL,JFK,IND,1067.3034122661404
DL,JFK,LAS,3609.2825234219504
DL,JFK,LAX,3974.1967108791923
DL,JFK,MCO,1521.3886141530443
DL,JFK,MSP,1651.2739730433525
DL,JFK,MSY,1901.4897105100436
DL,JFK,ORD,1187.8355870120465
DL,JFK,PDX,3938.865864603751
DL,JFK,PHL,150.6196040164648
DL,JFK,PHX,3458.11906367387
DL,JFK,RDU,686.50304121785
DL,JFK,SEA,3886.6379044866676
DL,JFK,SLC,3193.601944535752
DL,JFK,STL,1432.8264174114177
DL,LAS,ATL,2804.8279085707227
DL,LAS,BOS,3822.670846998289
DL,LAS,CVG,2694.380900865553
DL,LAS,DTW,2808.0196439155147
DL,LAS,JFK,3609.2825234219504
DL,LAS,LAX,379.9942734236406
DL,LAS,MCO,3276.0929710750715
DL,LAS,MSP,2087.765776302291
DL,LAS,RDU,3252.818399079751
DL,LAS,SEA,1395.109205750935
DL,LAS,SLC,591.9385966173799
DL,LAX,ATL,3125.776526360189
DL,LAX,BNA,2886.3192287624256
DL,LAX,BOS,4193.02908746007
DL,LAX,CVG,3050.927830388265
DL,LAX,DTW,3178.0381034045095
DL,LAX,HNL,4108.224323399248
DL,LAX,IND,2912.8778685305833
DL,LAX,JFK,3974.1967108791923
DL,LAX,LAS,379.9942734236406
DL,LAX,MCO,3562.3146853313297
DL,LAX,MSP,2467.2941748789744
DL,LAX,MSY,2682.854984679617
DL,LAX,PDX,1343.0896596192872
DL,LAX,PHX,594.3608778208186
DL,LAX,RDU,3594.5314691820645
DL,LAX,SEA,1536.9096838729733
DL,LAX,SLC,949.3163049513364
DL,MCO,ATL,650.7363446314486
DL,MCO,BDL,1692.2136550323467
DL,MCO,BNA,992.9995244840851
DL,MCO,BOS,1805.9747627053528
DL,MCO,CVG,1220.7161137863638
DL,MCO,DTW,1543.647219631573
DL,MCO,IND,1335.8906377554526
DL,MCO,JFK,1521.3886141530443
DL,MCO,LAS,3276.0929710750715
DL,MCO,LAX,3562.3146853313297
DL,MCO,MKE,1719.0016535729676
DL,MCO,MSP,2110.4373511984977
DL,MCO,OMA,1948.9356287123235
DL,MCO,RDU,861.4463535882818
DL,MCO,SLC,3103.28338245638
DL,MKE,ATL,1078.353344778379
DL,MKE,CVG,511.10651644980004
DL,MKE,DTW,380.7977917942252
DL,MKE,MCO,1719.0016535729676
DL,MKE,MSP,477.6082024317912
DL,MSP,ANC,4041.9989338836576
DL,MSP,ATL,1459.7181270186938
DL,MSP,BDL,1686.2242338900546
DL,MSP,BNA,1119.0688239256497
DL,MSP,BOI,1832.5400585277528
DL,MSP,BOS,1804.231297832816
DL,MSP,BWI,1503.6277553075483
DL,MSP,CLE,998.9095861549561
DL,MSP,CLT,1496.0732153972012
DL,MSP,CVG,958.6422485849018
DL,MSP,DEN,1092.3524664337463
DL,MSP,DFW,1372.5779149181371
DL,MSP,DTW,848.2450060319558
DL,MSP,EWR,1618.7254431219808
DL,MSP,IAD,1458.700703479289
DL,MSP,IND,808.3685189891058
DL,MSP,JFK,1651.2739730433525
DL,MSP,LAS,2087.765776302291
DL,MSP,LAX,2467.2941748789744
DL,MSP,MCO,2110.4373511984977
DL,MSP,MKE,477.6082024317912
DL,MSP,MSY,1675.7693401753959
DL,MSP,OKC,1118.398814518163
DL,MSP,OMA,453.19444214074423
DL,MSP,ORD,536.9953198971815
DL,MSP,PDX,2288.6901090600986
DL,MSP,PHL,1574.423331347321
DL,MSP,PHX,2051.7078346953285
DL,MSP,RDU,1576.1567326527227
DL,MSP,SEA,2244.808454894288
DL,MSP,SLC,1591.5333540705722
DL,MSP,STL,721.6524902555551
DL,MSY,ATL,683.5719060307282
DL,MSY,CVG,1129.0632517044194
DL,MSY,DTW,1492.2718862170018
DL,MSY,JFK,1901.4897105100436
DL,MSY,LAX,2682.854984679617
DL,MSY,MSP,1675.7693401753959
DL,MSY,SLC,2296.2373593016982
DL,OKC,ATL,1221.645168739616
DL,OKC,DTW,1445.9689734516053
DL,OKC,MSP,1118.398814518163
DL,OKC,SLC,1391.592330482247
DL,OMA,ATL,1321.0472363918204
DL,OMA,DTW,1044.1675578336149
DL,OMA,MCO,1948.9356287123235
DL,OMA,MSP,453.19444214074423
DL,OMA,SLC,1348.1041798449828
DL,ORD,ATL,976.3278291656198
DL,ORD,CVG,425.3843061709205
DL,ORD,DTW,376.3886323781449
DL,ORD,JFK,1187.8355870120465
DL,ORD,MSP,536.9953198971815
DL,ORD,SLC,2006.1548248592053
DL,PDX,ATL,3489.1612400893227
DL,PDX,DTW,3134.945507872401
DL,PDX,JFK,3938.865864603751
DL,PDX,LAX,1343.0896596192872
DL,PDX,MSP,2288.6901090600986
DL,PDX,SLC,1011.7527821341124
DL,PHL,ATL,1071.592953109364
DL,PHL,CVG,814.0504907798611
DL,PHL,DTW,728.0522353255226
DL,PHL,JFK,150.6196040164648
DL,PHL,MSP,1574.423331347321
DL,PHL,RDU,542.2505492934448
DL,PHL,SLC,3092.8145624354906
DL,PHX,ATL,2549.081233958843
DL,PHX,DTW,2683.9796496758554
DL,PHX,JFK,3458.11906367387
DL,PHX,LAX,594.3608778208186
DL,PHX,MSP,2051.7078346953285
DL,PHX,SLC,817.7440677116468
DL,RDU,ATL,572.24839306195
DL,RDU,BDL,855.781668827202
DL,RDU,BOS,984.5089063904311
DL,RDU,BWI,411.53954635159624
DL,RDU,CVG,627.2341109232949
DL,RDU,DTW,806.939838939455
DL,RDU,IND,785.2750441405493
DL,RDU,JFK,686.50304121785
DL,RDU,LAS,3252.818399079751
DL,RDU,LAX,3594.5314691820645
DL,RDU,MCO,861.4463535882818
DL,RDU,MSP,1576.1567326527227
DL,RDU,PHL,542.2505492934448
DL,RDU,SLC,2927.919937588275
DL,SEA,ANC,2325.6404459758587
DL,SEA,ATL,3504.977057741039
DL,SEA,DTW,3093.0075544689666
DL,SEA,HNL,4307.910295959234
DL,SEA,JFK,3886.6379044866676
DL,SEA,LAS,1395.109205750935
DL,SEA,LAX,1536.9096838729733
DL,SEA,MSP,2244.808454894288
DL,SEA,SLC,1106.7145012868907
DL,SLC,ANC,3412.953700300381
DL,SLC,ATL,2553.604187970751
DL,SLC,BNA,2254.6572661094874
DL,SLC,BOI,466.41036209582063
DL,SLC,BOS,3379.554025747815
DL,SLC,BWI,2993.4923800262877
DL,SLC,CLT,2773.5940144543915
DL,SLC,CVG,2327.6425913742223
DL,SLC,DEN,627.5898241586556
DL,SLC,DFW,1589.4643663084744
DL,SLC,DTW,2377.89153725762
DL,SLC,EWR,3160.2462483515546
DL,SLC,HNL,4813.144633587761
DL,SLC,IND,2175.0744366842914
DL,SLC,JFK,3193.601944535752
DL,SLC,LAS,591.9385966173799
DL,SLC,LAX,949.3163049513364
DL,SLC,MCO,3103.28338245638
DL,SLC,MSP,1591.5333540705722
DL,SLC,MSY,2296.2373593016982
DL,SLC,OKC,1391.592330482247
DL,SLC,OMA,1348.1041798449828
DL,SLC,ORD,2006.1548248592053
DL,SLC,PDX,1011.7527821341124
DL,SLC,PHL,3092.8145624354906
DL,SLC,PHX,817.7440677116468
DL,SLC,RDU,2927.919937588275
DL,SLC,SEA,1106.7145012868907
DL,SLC,STL,1855.894987036723
DL,STL,ATL,779.0051856208638
DL,STL,CVG,494.50359895752536
DL,STL,DTW,707.1007840048776
DL,STL,JFK,1432.8264174114177
DL,STL,MSP,721.6524902555551
DL,STL,SLC,1855.894987036723
EI,ATL,ORD,976.3278291656198
EI,MSY,ORD,1349.2498778486827
EI,ORD,ATL,976.3278291656198
EI,ORD,MSY,1349.2498778486827
EY,ATL,ORD,976.3278291656198
EY,JFK,LAS,3609.2825234219504
EY,JFK,MSY,1901.4897105100436
EY,LAS,JFK,3609.2825234219504
EY,MSY,JFK,1901.4897105100436
EY,ORD,ATL,976.3278291656198
EY,ORD,MSY,1349.2498778486827
F9,ATL,DEN,1926.617829778416
F9,BNA,DEN,1627.5841721572424
F9,CLE,DEN,1927.923366854876
F9,CVG,DEN,1716.3564135826161
F9,DEN,ATL,1926.617829778416
F9,DEN,BNA,1627.5841721572424
F9,DEN,CLE,1927.923366854876
F9,DEN,CVG,1716.3564135826161
F9,DEN,DFW,1032.0980058772263
F9,DEN,DTW,1802.29676144385
F9,DEN,IND,1567.617192892777
F9,DEN,LAS,1009.3646188609895
F9,DEN,LAX,1385.139203807797
F9,DEN,MCO,2486.345941281008
F9,DEN,MKE,1437.9685598973165
F9,DEN,MSP,1092.3524664337463
F9,DEN,MSY,1708.0852572911863
F9,DEN,OKC,796.29194222731
F9,DEN,OMA,758.1398164012809
F9,DEN,PDX,1592.1750010014166
F9,DEN,PHX,968.5377565127925
F9,DEN,SEA,1645.0658311574032
F9,DEN,SLC,627.5898241586556
F9,DEN,STL,1235.5089963242701
F9,DFW,DEN,1032.0980058772263
F9,DTW,DEN,1802.29676144385
F9,IND,DEN,1567.617192892777
F9,LAS,DEN,1009.3646188609895
F9,LAX,DEN,1385.139203807797
F9,MCO,DEN,2486.345941281008
F9,MKE,DEN,1437.9685598973165
F9,MSP,DEN,1092.3524664337463
F9,MSY,DEN,1708.0852572911863
F9,OKC,DEN,796.29194222731
F9,OMA,DEN,758.1398164012809
F9,PDX,DEN,1592.1750010014166
F9,PHX,DEN,968.5377565127925
F9,SEA,DEN,1645.0658311574032
F9,SLC,DEN,627.5898241586556
F9,STL,DEN,1235.5089963242701
FL,ATL,BDL,1382.3194090292877
FL,ATL,BOS,1521.5537657651762
FL,ATL,BWI,927.5307689689371
FL,ATL,DEN,1926.617829778416
FL,ATL,DTW,958.1975913594932
FL,ATL,IND,696.265301572822
FL,ATL,LAS,2804.8279085707227
FL,ATL,LAX,3125.776526360189
FL,ATL,MCO,650.7363446314486
FL,ATL,MKE,1078.353344778379
FL,ATL,MSP,1459.7181270186938
FL,ATL,MSY,683.5719060307282
FL,ATL,OKC,1221.645168739616
FL,ATL,PHL,1071.592953109364
FL,ATL,PHX,2549.081233958843
FL,ATL,RDU,572.24839306195
FL,ATL,STL,779.0051856208638
FL,BDL,ATL,1382.3194090292877
FL,BDL,BWI,455.71907153198083
FL,BDL,MCO,1692.2136550323467
FL,BNA,BWI,943.6455736289753
FL,BNA,CHS,705.8250568807597
FL,BNA,MCO,992.9995244840851
FL,BOI,DEN,1042.2017842036057
FL,BOS,ATL,1521.5537657651762
FL,BOS,BWI,594.0541197280135
FL,BOS,MCO,1805.9747627053528
FL,BWI,ATL,927.5307689689371
FL,BWI,BDL,455.71907153198083
FL,BWI,BNA,943.6455736289753
FL,BWI,BOS,594.0541197280135
FL,BWI,CLE,504.80272463920585
FL,BWI,CLT,580.7082466113521
FL,BWI,DEN,2393.5462602764187
FL,BWI,DTW,656.7378494155649
FL,BWI,IND,828.3562995510918
FL,BWI,LAS,3381.120097805829
FL,BWI,LAX,3739.9133294910644
FL,BWI,MCO,1268.997707238202
FL,BWI,MSY,1606.1637288568575
FL,BWI,PHX,3209.737057716284
FL,BWI,RDU,411.53954635159624
FL,BWI,SLC,2993.4923800262877
FL,BWI,STL,1184.4863535432044
FL,CHS,BWI,760.804966040201
FL,CLE,DEN,1927.923366854876
FL,CLT,BWI,580.7082466113521
FL,CLT,MCO,755.2029149067863
FL,DEN,ATL,1926.617829778416
FL,DEN,BNA,1627.5841721572424
FL,DEN,BWI,2393.5462602764187
FL,DEN,IND,1567.617192892777
FL,DEN,LAS,1009.3646188609895
FL,DEN,LAX,1385.139203807797
FL,DEN,MCO,2486.345941281008
FL,DEN,MKE,1437.9685598973165
FL,DEN,MSP,1092.3524664337463
FL,DEN,MSY,1708.0852572911863
FL,DEN,OKC,796.29194222731
FL,DEN,OMA,758.1398164012809
FL,DEN,PHX,968.5377565127925
FL,DEN,SLC,627.5898241586556
FL,DTW,ATL,958.1975913594932
FL,DTW,BWI,656.7378494155649
FL,DTW,LAX,3178.0381034045095
FL,EWR,BNA,1201.009224713767
FL,EWR,MSY,1877.4286217865529
FL,IAD,DEN,2331.6937224643348
FL,IND,ATL,696.265301572822
FL,IND,BWI,828.3562995510918
FL,IND,DEN,1567.617192892777
FL,IND,LAS,2552.8599352379956
FL,IND,MCO,1335.8906377554526
FL,LAS,ATL,2804.8279085707227
FL,LAS,BWI,3381.120097805829
FL,LAS,DEN,1009.3646188609895
FL,LAS,IND,2552.8599352379956
FL,LAS,LAX,379.9942734236406
FL,LAS,MKE,2446.949535155072
FL,LAS,PHX,410.8486569165901
FL,LAS,RDU,3252.818399079751
FL,LAS,SEA,1395.109205750935
FL,LAS,SLC,591.9385966173799
FL,LAX,ATL,3125.776526360189
FL,LAX,DEN,1385.139203807797
FL,LAX,LAS,379.9942734236406
FL,LAX,MKE,2820.589968733282
FL,MCO,ATL,650.7363446314486
FL,MCO,BDL,1692.2136550323467
FL,MCO,BNA,992.9995244840851
FL,MCO,BOS,1805.9747627053528
FL,MCO,BWI,1268.997707238202
FL,MCO,CLT,755.2029149067863
FL,MCO,DEN,2486.345941281008
FL,MCO,IND,1335.8906377554526
FL,MCO,MKE,1719.0016535729676
FL,MCO,MSP,2110.4373511984977
FL,MCO,MSY,885.5163677891876
FL,MCO,PHL,1388.5554903516609
FL,MCO,PHX,2969.687914351297
FL,MCO,RDU,861.4463535882818
FL,MCO,STL,1419.930070368987
FL,MKE,ATL,1078.353344778379
FL,MKE,BOS,1380.5222917349154
FL,MKE,BWI,1029.4956608000005
FL,MKE,DEN,1437.9685598973165
FL,MKE,LAS,2446.949535155072
FL,MKE,LAX,2820.589968733282
FL,MKE,MCO,1719.0016535729676
FL,MKE,MSP,477.6082024317912
FL,MKE,MSY,1455.6182358361555
FL,MKE,PHX,2346.524863666096
FL,MKE,SEA,2719.289788813939
FL,MKE,STL,511.0464499102136
FL,MSP,ATL,1459.7181270186938
FL,MSP,DEN,1092.3524664337463
FL,MSP,MCO,2110.4373511984977
FL,MSP,MKE,477.6082024317912
FL,MSP,PHX,2051.7078346953285
FL,MSP,STL,721.6524902555551
